Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
9119694388,392514,1960,,,,,,,,,,8.389,21365.785,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,7,[CUDA memcpy Host-to-Device]
9120125142,4256,1961,,,,,,,,,,8.389,1971004.113,Device,,NVIDIA RTX PRO 4500 Blackwell (3),1,,7,[CUDA memset]
9151754646,448,3877,,,,,,,,,,0.000,339.286,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,18,[CUDA memcpy Host-to-Device]
9156459598,288,3884,,,,,,,,,,0.000,527.778,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,18,[CUDA memcpy Host-to-Device]
9163407217,320,3891,,,,,,,,,,0.000,475.000,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,18,[CUDA memcpy Host-to-Device]
9165985054,288,3897,,,,,,,,,,0.000,527.778,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,18,[CUDA memcpy Host-to-Device]
9184644060,288,3977,,,,,,,,,,0.000,527.778,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,20,[CUDA memcpy Host-to-Device]
9191947937,288,3984,,,,,,,,,,0.000,527.778,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,20,[CUDA memcpy Host-to-Device]
9199082757,448,3991,,,,,,,,,,0.000,339.286,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,20,[CUDA memcpy Host-to-Device]
9204527265,288,3997,,,,,,,,,,0.000,527.778,Pageable,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,20,[CUDA memcpy Host-to-Device]
9212091463,1296646,4007,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9213391406,178016,4016,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9304943676,320,4114,,,,,,,,,,0.000,800.000,Device,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,[CUDA memset]
9304961276,160161,4115,64,1,5,256,1,1,210,0.000,0.049,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(T1::Params)
9305083453,30304,4122,,,,,,,,,,8.389,276807.287,Device,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,[CUDA memcpy Device-to-Device]
9305115709,6464,4123,,,,,,,,,,4.194,648867.217,Device,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,[CUDA memcpy Device-to-Device]
9305123837,428354,4136,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9305555967,220129,4145,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9305778560,585827,4180,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9305779104,416,4160,,,,,,,,,,0.000,615.385,Device,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,[CUDA memset]
9305780224,154113,4161,64,1,5,256,1,1,210,0.000,0.049,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(T1::Params)
9306366915,5121530,4189,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9311493213,16928,4212,,,,,,,,,,8.389,495540.240,Device,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,[CUDA memcpy Device-to-Device]
9311493213,288,4204,,,,,,,,,,0.000,888.889,Device,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,[CUDA memset]
9311508893,168353,4205,64,1,5,256,1,1,210,0.000,0.049,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(T1::Params)
9311627742,13408,4213,,,,,,,,,,4.194,312819.581,Device,Device,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,[CUDA memcpy Device-to-Device]
9311643326,432738,4226,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9312078432,222593,4235,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9312304737,576,4250,,,,,,,,,,0.000,444.444,Device,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,[CUDA memset]
9312306017,154657,4251,64,1,5,256,1,1,210,0.000,0.049,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(T1::Params)
9312423618,588067,4270,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9313013893,272609,4279,2,1,1,544,1,1,96,0.022,0.062,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,22,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
9313289478,288,4294,,,,,,,,,,0.000,888.889,Device,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,[CUDA memset]
9313290950,154593,4295,64,1,5,256,1,1,210,0.000,0.049,,,,,NVIDIA RTX PRO 4500 Blackwell (3),1,,21,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(T1::Params)
9313466887,800516,4302,,,,,,,,,,8.389,10477.371,Device,Pageable,NVIDIA RTX PRO 4500 Blackwell (3),1,,7,[CUDA memcpy Device-to-Host]
